date,from,subject,job_title,snippet,link,gmail_msg_id,it_score,ops_score,maint_score,best_track,cv_recommendation,top_score,cv_boost,final_score,match_reasons,raw_email_link,job_url,link_status,claude_match_pct,claude_analysis,claude_cv_track,claude_error,claude_raw_response
7 Feb 2026 21:00:39 +0200,AllJobs <AllJobs@alljob.co.il>,"כל המשרות שעלו הסופ""ש ב-AllJobs ויכולות להתאים לך",איש /ת אחזקה למתחם קניות גדול באשדוד,"מקצוע איזור: דרום סוג/היקף: משרה מלאה, איש /ת אחזקה למתחם קניות גדול באשדוד חברה: אחר | אזור: מספר אזורים > משרה אחת לצפייה במשרה המשרות אליהן פנית לא שלחת קורות חיים היום. להשגת תוצאות טובות יותר, מומלץ לעבור על הגדרות החיפוש שלך ולעדכן במידת הצורך. תזמון די",https://mail.google.com/mail/u/0/#all/19c397a715ec2f5c,19c397a715ec2f5c,0,0,10,אחזקה,שלום חכמון - אחזקה,10,6,53,"אחזקה, גדול, איש",http://www.alljobs.co.il/User/MailsRedirect/DailyMailRedirect_with_DL.aspx?UserID=4282666&JobID=8533288_907142226_DailyABTesting1&Key=uAVVVdoORaYmMdcNSz3LEA&utm_source=job%20seekers%20notification&utm_medium=email&utm_content=Daily%20Summary&utm_campaign=Jobs&P=/Search/UploadSingle.aspx,https://www.alljobs.co.il/Search/UploadSingle.aspx?JobID=8533288,resolved,72,"מועמד טוב עם בסיס חזק אך יצטרך הכשרה בתחזוקת מתחמים מסחריים. | חוזקות: ניסיון מעשי בתחזוקה ותיקונים ביתיים, ניסיון ניהולי עשיר בניהול תהליכים וצוותים, אחריות גבוהה וכישורי תקשורת מעולים | פערים: חוסר ניסיון בתחזוקת מתחמים מסחריים גדולים, אין הזכר של הסמכות חשמל או אינסטלציה מקצועיות",אחזקה,,"{""match_pct"": 72, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""ניסיון מעשי בתחזוקה ותיקונים ביתיים"", ""ניסיון ניהולי עשיר בניהול תהליכים וצוותים"", ""אחריות גבוהה וכישורי תקשורת מעולים""], ""gaps"": [""חוסר ניסיון בתחזוקת מתחמים מסחריים גדולים"", ""אין הזכר של הסמכות חשמל או אינסטלציה מקצועיות""], ""recommendation"": ""מועמד טוב עם בסיס חזק אך יצטרך הכשרה בתחזוקת מתחמים מסחריים."", ""reasoning"": ""הניסיון המעשי והניהולי רלוונטיים אך חסר ניסיון בסביבה מסחרית גדולה.""}"
"Thu, 5 Mar 2026 09:17:41 +0000 (UTC)","""‏LinkedIn"" <jobs-listings@linkedin.com>",Support Manager תפקיד ב 3Dsellers זמין,Support Manager,zNjNTAzNzg0ODhjOTJlYzJmZDY5LDEsMQ%3D%3D Support Manager 3Dsellers 4676320 התאמה למיומנויות גבוהות צפייה במשרה: https://www.linkedin.com/comm/jobs/view/4304101235/?trackingId=cSOfUCH0Sey7xc%2BTW%2B9W3Q%3D%3D&refId=1j5qEE6BRUiGlnf2GSG6rg%3D%3D&lipi=urn%3Ali%3Apa,https://mail.google.com/mail/u/0/#all/19cbd49eb6a15c7e,19cbd49eb6a15c7e,22,4,0,IT,קורות חיים - IT,22,4,52,"support, com",https://www.linkedin.com/comm/jobs/view/4304101235/?trackingId=cSOfUCH0Sey7xc%2BTW%2B9W3Q%3D%3D&refId=1j5qEE6BRUiGlnf2GSG6rg%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_jobs_jymbii_digest%3BlSbYvzXbScmRV4d8lWBEWQ%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=0HvhmnCcRdQI81&trk=eml-jobs_jymbii_digest-job_card-0-company_logo&trkEmail=eml-jobs_jymbii_digest-job_card-0-company_logo-null-go7naj~mmd95mon~rn-null-null&eid=go7naj-mmd95mon-rn&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU1YjM4ZmNjZDI0Nzk4YWQ4OTZlN2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5NmFmYWYxZTA0NGI5YWU4NzMwNjk5ZTc2M2MyMzNjNTAzNzg0ODhjOTJlYzJmZDY5LDEsMQ%3D%3D,https://www.linkedin.com/comm/jobs/view/4304101235/?trackingId=cSOfUCH0Sey7xc%2BTW%2B9W3Q%3D%3D&refId=1j5qEE6BRUiGlnf2GSG6rg%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_jobs_jymbii_digest%3BlSbYvzXbScmRV4d8lWBEWQ%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=0HvhmnCcRdQI81&trk=eml-jobs_jymbii_digest-job_card-0-company_logo&trkEmail=eml-jobs_jymbii_digest-job_card-0-company_logo-null-go7naj~mmd95mon~rn-null-null&eid=go7naj-mmd95mon-rn&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU1YjM4ZmNjZDI0Nzk4YWQ4OTZlN2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5NmFmYWYxZTA0NGI5YWU4NzMwNjk5ZTc2M2MyMzNjNTAzNzg0ODhjOTJlYzJmZDY5LDEsMQ%3D%3D,resolved,65,"Good fit for Support Manager role given leadership experience, but job details are unclear. | חוזקות: 9 years hands-on IT support and infrastructure experience, Team leadership and management background, Strong troubleshooting and system thinking skills | פערים: Job posting details not fully visible/accessible, No mention of formal support team management at scale",IT,,"{""match_pct"": 65, ""recommended_cv_track"": ""IT"", ""strengths"": [""9 years hands-on IT support and infrastructure experience"", ""Team leadership and management background"", ""Strong troubleshooting and system thinking skills""], ""gaps"": [""Job posting details not fully visible/accessible"", ""No mention of formal support team management at scale""], ""recommendation"": ""Good fit for Support Manager role given leadership experience, but job details are unclear."", ""reasoning"": ""CV shows relevant IT support bac"
25 Jan 2026 16:26:10 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>", 2 משרות חדשות שפורסמו עכשיו  בדרושים IL,"סמנכ""ל/ית שרשרת אספקה לחברה יבואנית בדרום","ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> סמנכ""ל/ית שרשרת אספקה לחברה יבואנית בדרום עץ השדה השמה אשקלון משרה מלאה 7 שנים ומעלה עץ השדה- השמה עם שורשים , מגייסת לחברה מובילה בתחומה , קמעונאית , יצרנית ויבואנית סמנכ""ל/ית תפעול ושרשרת אספקה בקרו אותנו באתר הבית!...",https://mail.google.com/mail/u/0/#all/19bf58c4dac469f9,19bf58c4dac469f9,0,22,0,תפעול,קורות חיים - תפעול,22,6,52,"אשקלון, תפעול, מלאה",https://www.drushim.co.il/job/35958738/73631742/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=f8023ef7-dfb7-412a-98a6-72b844697f79&platinum=false,https://www.drushim.co.il/job/35958738/73631742/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=f8023ef7-dfb7-412a-98a6-72b844697f79&platinum=false,resolved,65,"Strong operational foundation but lacks specific supply chain expertise required for the role. | חוזקות: 20+ years operations management experience, Team leadership and process optimization skills, Real-time decision making under pressure | פערים: No supply chain/logistics background mentioned, Limited retail/distribution industry experience",תפעול,,"{""match_pct"": 65, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""20+ years operations management experience"", ""Team leadership and process optimization skills"", ""Real-time decision making under pressure""], ""gaps"": [""No supply chain/logistics background mentioned"", ""Limited retail/distribution industry experience""], ""recommendation"": ""Strong operational foundation but lacks specific supply chain expertise required for the role."", ""reasoning"": ""Candidate has excellent operations management and te"
9 Mar 2026 18:00:49 +0200,AllJobs <AllJobs@alljob.co.il>,כל המשרות שעלו היום ב-AllJobs ויכולות להתאים לך,אחראי/ת משק - מרכז קליטה כלנית/ברנע אשקלון,"מקצוע איזור: דרום סוג/היקף: משרה מלאה, אחראי/ת משק - מרכז קליטה כלנית/ברנע אשקלון חברה: הסוכנות היהוד... | אזור: דרום > עובד /ת אחזקה חברה: עמיר ג'ובס בע... | אזור: מספר אזורים > 12K איש אחזקה עם ידע בI.T לקיבוץ ליד אופקים! חברה: אחר | אזור: דרום > 55 שקלים ל",https://mail.google.com/mail/u/0/#all/19cd354a7c4219f6,19cd354a7c4219f6,0,0,20,אחזקה,שלום חכמון - אחזקה,20,4,51,"אחזקה, איש",http://www.alljobs.co.il/User/MailsRedirect/DailyMailRedirect_with_DL.aspx?UserID=4282666&JobID=8572964_912479089_DailyABTesting1&Key=25n5Xq5IRiRZuHKft8hGSA&utm_source=job%20seekers%20notification&utm_medium=email&utm_content=Daily%20Summary&utm_campaign=Jobs&P=/Search/UploadSingle.aspx,https://www.alljobs.co.il/Search/UploadSingle.aspx?JobID=8572964,resolved,65,"מועמד מתאים לתפקיד אחזקה בסיסי אך חסרים כישורים לניהול משק מלא. | חוזקות: ניסיון מעשי בתחזוקה ותיקונים ביתיים, ניסיון ניהולי וניהול צוותים, אחריות גבוהה וסדר בעבודה | פערים: חוסר ניסיון בניהול משק בהיקף ארגוני, אין ניסיון בעבודה עם מערכות IT",אחזקה,,"{""match_pct"": 65, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""ניסיון מעשי בתחזוקה ותיקונים ביתיים"", ""ניסיון ניהולי וניהול צוותים"", ""אחריות גבוהה וסדר בעבודה""], ""gaps"": [""חוסר ניסיון בניהול משק בהיקף ארגוני"", ""אין ניסיון בעבודה עם מערכות IT""], ""recommendation"": ""מועמד מתאים לתפקיד אחזקה בסיסי אך חסרים כישורים לניהול משק מלא."", ""reasoning"": ""הניסיון המעשי בתחזוקה חזק אך הרקע הניהולי מתמקד בגרפיקה ולא בניהול משק מוסדי.""}"
6 Mar 2026 21:51:33 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>",משרה חדשה! לחברה תעשייתית דרוש/ה סמנכל תפעול,לחברה תעשייתית דרוש/ה סמנכל תפעול,"ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> לחברה תעשייתית דרוש/ה סמנכל תפעול Job-time קריית גת משרה מלאה 5-6 שנים תיאור התפקיד: לחברה תעשייתית דרוש/ה סמנכ״ל/ית תפעול מיקום: קריית גת במסגרת התפקיד: הובלה כוללת של מערך התפעול: ייצור, אחזקה ולוגיסטיקה. ניהול ישיר וע",https://mail.google.com/mail/u/0/#all/19cc4b492d764e27,19cc4b492d764e27,0,68,10,תפעול,קורות חיים - תפעול,68,10,51,"ייצור, תפעול, ניהול, מלאה, ישיר",https://www.drushim.co.il/job/36211894/ed3c5d33/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=9587e8c3-714c-4382-a047-f3ab4796f95a&platinum=false,https://www.drushim.co.il/job/36211894/ed3c5d33/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=9587e8c3-714c-4382-a047-f3ab4796f95a&platinum=false,resolved,45,"מועמד לא מתאים - ניסיון במדיה בלבד, לא בתעשייה | חוזקות: ניסיון ניהול צוותים גדולים, ניהול תהליכים מורכבים תחת לחץ, אחריות מלאה מקצה לקצה | פערים: חסר ניסיון בייצור תעשייתי, חסר ניסיון בלוגיסטיקה ואחזקה",תפעול,,"{""match_pct"": 45, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""ניסיון ניהול צוותים גדולים"", ""ניהול תהליכים מורכבים תחת לחץ"", ""אחריות מלאה מקצה לקצה""], ""gaps"": [""חסר ניסיון בייצור תעשייתי"", ""חסר ניסיון בלוגיסטיקה ואחזקה""], ""recommendation"": ""מועמד לא מתאים - ניסיון במדיה בלבד, לא בתעשייה"", ""reasoning"": ""הניסיון בעיתונות/מדיה שונה מהותית מניהול ייצור תעשייתי, אחזקה ולוגיסטיקה""}"
13 Feb 2026 13:00:35 +0200,AllJobs <AllJobs@alljob.co.il>,כל המשרות שעלו היום ב-AllJobs ויכולות להתאים לך,ראש /ת צוות להובלת פרויקט ממשלתי משמעותי,"מחשבים ורשתות איזור: דרום סוג/היקף: הכל ראש /ת צוות להובלת פרויקט ממשלתי משמעותי חברה: אחר | אזור: מספר אזורים > משרה אחת לצפייה במשרה עבור תחום חיפוש: אחזקה ואנשי מקצוע איזור: דרום סוג/היקף: משרה מלאה, 55 שקלים לשעה! איש אחזקה עם ידע באינסטלציה למחלקת אחזקה ל",https://mail.google.com/mail/u/0/#all/19c56a92250f71de,19c56a92250f71de,0,0,20,אחזקה,שלום חכמון - אחזקה,20,4,51,"אחזקה, איש",http://www.alljobs.co.il/User/MailsRedirect/DailyMailRedirect_with_DL.aspx?UserID=4282666&JobID=8541220_908238034_DailyABTesting1&Key=Ne11Wu4CcvXXyytb1Sp8Bw&utm_source=job%20seekers%20notification&utm_medium=email&utm_content=Daily%20Summary&utm_campaign=Jobs&P=/Search/UploadSingle.aspx,https://www.alljobs.co.il/Search/UploadSingle.aspx?JobID=8541220,resolved,65,"מתאים למשרת אחזקה בסיסית אך לא לתפקיד ראש צוות פרויקט. | חוזקות: ניסיון מעשי בתחזוקה ותיקונים ביתיים, ניסיון בניהול תהליכים וצוותים, אחריות גבוהה וסדר בעבודה | פערים: חוסר ניסיון בהובלת פרויקטים ממשלתיים, ניסיון מוגבל בהנדסה חשמלית מתקדמת",אחזקה,,"{""match_pct"": 65, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""ניסיון מעשי בתחזוקה ותיקונים ביתיים"", ""ניסיון בניהול תהליכים וצוותים"", ""אחריות גבוהה וסדר בעבודה""], ""gaps"": [""חוסר ניסיון בהובלת פרויקטים ממשלתיים"", ""ניסיון מוגבל בהנדסה חשמלית מתקדמת""], ""recommendation"": ""מתאים למשרת אחזקה בסיסית אך לא לתפקיד ראש צוות פרויקט."", ""reasoning"": ""הקורות החיים מציגים כישורי אחזקה בסיסיים אך חסרה ניסיון בהובלת פרויקטים ממשלתיים מורכבים.""}"
3 Feb 2026 17:10:42 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>",משרה חדשה! מנהל/ת ייצור מנוסה,מנהל/ת ייצור מנוסה,"ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> מנהל/ת ייצור מנוסה - חסוי - אשקלון, קריית גת, קריית מלאכי משרה מלאה 5-6 שנים תיאור התפקיד: דרוש/ה מנהל/ת ייצור מנוסה – תעשייה לחברה תעשייתית גדולה ויציבה בדרום הארץ דרוש/ה מנהל/ת ייצור מנוסה לניהול מחלקת ייצור מרכזית. מה",https://mail.google.com/mail/u/0/#all/19c240e4c0dc4cfd,19c240e4c0dc4cfd,0,20,10,תפעול,קורות חיים - תפעול,20,10,51,"אשקלון, תפעול, ייצור, מלאה, מנהל",https://www.drushim.co.il/job/35907552/cd33e868/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=c8ed3edd-4cb8-42ef-836d-41fbd194c836&platinum=false,https://www.drushim.co.il/job/35907552/cd33e868/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=c8ed3edd-4cb8-42ef-836d-41fbd194c836&platinum=false,resolved,65,"Candidate has strong operations foundation but lacks specific industrial manufacturing experience required. | חוזקות: 20+ years operations management experience, Proven team leadership of 15+ employees, Real-time decision making under pressure | פערים: Industrial manufacturing background not mentioned, Job posting incomplete - missing full requirements",תפעול,,"{""match_pct"": 65, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""20+ years operations management experience"", ""Proven team leadership of 15+ employees"", ""Real-time decision making under pressure""], ""gaps"": [""Industrial manufacturing background not mentioned"", ""Job posting incomplete - missing full requirements""], ""recommendation"": ""Candidate has strong operations foundation but lacks specific industrial manufacturing experience required."", ""reasoning"": ""CV shows media production expertise; role"
21 Jan 2026 10:16:51 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>",משרה חדשה! מנהל/ת ייצור מנוסה,מנהל/ת ייצור מנוסה,"ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> מנהל/ת ייצור מנוסה - חסוי - קריית גת, אשקלון, קריית מלאכי משרה מלאה 5-6 שנים תיאור התפקיד: דרוש/ה מנהל/ת ייצור מנוסה – תעשייה לחברה תעשייתית גדולה ויציבה בדרום הארץ דרוש/ה מנהל/ת ייצור מנוסה לניהול מחלקת ייצור מרכזית. מה",https://mail.google.com/mail/u/0/#all/19bdfa0bdadfa11b,19bdfa0bdadfa11b,0,20,10,תפעול,קורות חיים - תפעול,20,10,51,"אשקלון, תפעול, ייצור, מלאה, מנהל",https://www.drushim.co.il/job/35907552/cd33e868/?sag=1&tid=8&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=884c7788-7d42-4a1d-8227-e56ff5dc9a3b&platinum=false,https://www.drushim.co.il/job/35907552/cd33e868/?sag=1&tid=8&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=884c7788-7d42-4a1d-8227-e56ff5dc9a3b&platinum=false,resolved,65,"Candidate has strong operations fundamentals but lacks direct manufacturing production experience required for role. | חוזקות: 20+ years operations management experience, Team leadership and process optimization skills, Real-time decision making under pressure | פערים: Manufacturing/industrial production background, Specific industry experience in target sector",תפעול,,"{""match_pct"": 65, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""20+ years operations management experience"", ""Team leadership and process optimization skills"", ""Real-time decision making under pressure""], ""gaps"": [""Manufacturing/industrial production background"", ""Specific industry experience in target sector""], ""recommendation"": ""Candidate has strong operations fundamentals but lacks direct manufacturing production experience required for role."", ""reasoning"": ""Media production management diff"
"Sat, 7 Mar 2026 07:20:02 +0000 (UTC)","""‏LinkedIn התראות עבודה"" <jobalerts-noreply@linkedin.com>",‏“‏Project Manager‏”: ‏COMPARTS Ltd.‏ - ‏Projects coordinator‏ ‏ועוד‏,התראת העבודה שלך עבור ⁦⁩‏Project Manager‏,התראת העבודה שלך עבור ‏Project Manager‏ ב ‏Yavne‏ ‏משרות חדשות תואמות‏ את ההעדפות שלך. Projects coordinator COMPARTS Ltd. Petah Tikva שלחו מועמדות עם קורות חיים ופרופיל צפייה במשרה: https://www.linkedin.com/comm/jobs/view/4381617402/?trackingId=Yrctsf7hZjyE%2F,https://mail.google.com/mail/u/0/#all/19cc72b21fa74f0c,19cc72b21fa74f0c,0,18,0,תפעול,קורות חיים - תפעול,18,2,50,com,https://www.linkedin.com/comm/jobs/view/4381617402/?trackingId=Yrctsf7hZjyE%2FXAX4Xpe7A%3D%3D&refId=2rFPoX%2FOBG390WBBdqww5g%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3B3Z0C4kC%2FTyu%2BZ7L%2FSQda5g%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=088Onjkz0oTs81&trk=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_0_jobid_4381617402_ssid_8373157130_fmid_go7naj~mmfzr0dq~79&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_0_jobid_4381617402_ssid_8373157130_fmid_go7naj~mmfzr0dq~79-null-go7naj~mmfzr0dq~79-null-null&eid=go7naj-mmfzr0dq-79&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU1YmM4OWM2ZDA0MTk4YTk4YjY4N2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5NDhlOWJkZjc2MGZkZTJhYjAzYjJjMGY2ZWIwYjJlNzQ1MDI5NTg1NWY4MjFkNmRhLDEsMQ%3D%3D,https://www.linkedin.com/comm/jobs/view/4381617402/?trackingId=Yrctsf7hZjyE%2FXAX4Xpe7A%3D%3D&refId=2rFPoX%2FOBG390WBBdqww5g%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3B3Z0C4kC%2FTyu%2BZ7L%2FSQda5g%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=088Onjkz0oTs81&trk=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_0_jobid_4381617402_ssid_8373157130_fmid_go7naj~mmfzr0dq~79&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_0_jobid_4381617402_ssid_8373157130_fmid_go7naj~mmfzr0dq~79-null-go7naj~mmfzr0dq~79-null-null&eid=go7naj-mmfzr0dq-79&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU1YmM4OWM2ZDA0MTk4YTk4YjY4N2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5NDhlOWJkZjc2MGZkZTJhYjAzYjJjMGY2ZWIwYjJlNzQ1MDI5NTg1NWY4MjFkNmRhLDEsMQ%3D%3D,resolved,65,"Candidate is overqualified for coordinator role; seek senior PM position instead. | חוזקות: 20+ years operations management experience, Strong team leadership and crisis management, End-to-end process ownership and execution | פערים: Job posting lacks detailed requirements, No specific project management certifications mentioned",תפעול,,"{""match_pct"": 65, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""20+ years operations management experience"", ""Strong team leadership and crisis management"", ""End-to-end process ownership and execution""], ""gaps"": [""Job posting lacks detailed requirements"", ""No specific project management certifications mentioned""], ""recommendation"": ""Candidate is overqualified for coordinator role; seek senior PM position instead."", ""reasoning"": ""Extensive operations director background exceeds typical project "
"Sat, 7 Feb 2026 03:18:10 +0000 (UTC)","""‏LinkedIn התראות עבודה"" <jobalerts-noreply@linkedin.com>",‏“‏Project Manager‏”: ‏Keystone Recruitment‏ - ‏Project Managers (Remote)‏ ‏ועוד‏,התראת העבודה שלך עבור ⁦⁩‏Project Manager‏,התראת העבודה שלך עבור ‏Project Manager‏ ב ‏Yavne‏ ‏משרות חדשות תואמות‏ את ההעדפות שלך. Project Managers (Remote) Keystone Recruitment EMEA צפייה במשרה: https://www.linkedin.com/comm/jobs/view/4369350664/?trackingId=sP55YZ5f8r2BdY7IEz9imQ%3D%3D&refId=W6mQv60HSt,https://mail.google.com/mail/u/0/#all/19c361bb3e2b0aa9,19c361bb3e2b0aa9,0,18,0,תפעול,קורות חיים - תפעול,18,2,50,com,https://www.linkedin.com/comm/jobs/view/4369350664/?trackingId=sP55YZ5f8r2BdY7IEz9imQ%3D%3D&refId=W6mQv60HStDOMXxIxVq5jQ%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BM1LyGHwzQ7uG6IsifgRnjA%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=0Z_zLPQQ6CfI81&trk=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130-null-go7naj~mlbquins~w-null-null&eid=go7naj-mlbquins-w&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU3YjA4Y2NhZDI0OTkwYTc4YTZjN2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5NTZmM2RkZTA3OWE0ZWJhNmRmYmUwOGNkN2I3ODc1ODkwNWUzMzE3YTZhMWYyOWE0LDEsMQ%3D%3D,https://www.linkedin.com/comm/jobs/view/4369350664/?trackingId=sP55YZ5f8r2BdY7IEz9imQ%3D%3D&refId=W6mQv60HStDOMXxIxVq5jQ%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BM1LyGHwzQ7uG6IsifgRnjA%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=0Z_zLPQQ6CfI81&trk=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130-null-go7naj~mlbquins~w-null-null&eid=go7naj-mlbquins-w&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU3YjA4Y2NhZDI0OTkwYTc4YTZjN2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5NTZmM2RkZTA3OWE0ZWJhNmRmYmUwOGNkN2I3ODc1ODkwNWUzMzE3YTZhMWYyOWE0LDEsMQ%3D%3D,resolved,65,"Candidate is overqualified for PM role; consider senior operations or director positions. | חוזקות: 20+ years operations management experience, Strong team leadership and crisis management, End-to-end process ownership and execution | פערים: Job posting lacks detailed requirements, No specific project management methodology mentioned",תפעול,,"{""match_pct"": 65, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""20+ years operations management experience"", ""Strong team leadership and crisis management"", ""End-to-end process ownership and execution""], ""gaps"": [""Job posting lacks detailed requirements"", ""No specific project management methodology mentioned""], ""recommendation"": ""Candidate is overqualified for PM role; consider senior operations or director positions."", ""reasoning"": ""CV shows extensive operations leadership but job posting is "
